Product,Market,Month,Value
RoadLiner,Canada,Jun-08,63
RoadLiner,Canada,Jul-08,54
RoadLiner,Canada,Aug-08,57
RoadLiner,Canada,Sep-08,55
RoadLiner,Canada,Oct-08,55
RoadLiner,Canada,Nov-08,52
RoadLiner,Canada,Dec-08,52
RoadLiner,Brazil,Jan-07,105
RoadLiner,Brazil,Feb-07,104
RoadLiner,Brazil,Mar-07,103
RoadLiner,Brazil,Apr-07,101
RoadLiner,Brazil,May-07,95
RoadLiner,Brazil,Jun-07,96
RoadLiner,Brazil,Jul-07,91
RoadLiner,Brazil,Aug-07,86
RoadLiner,Brazil,Sep-07,90
RoadLiner,Brazil,Oct-07,87
RoadLiner,Brazil,Nov-07,86
RoadLiner,Brazil,Dec-07,85
RoadLiner,Brazil,Jan-08,85
RoadLiner,Brazil,Feb-08,86
RoadLiner,Brazil,Mar-08,78
RoadLiner,Brazil,Apr-08,77
RoadLiner,Brazil,May-08,79
RoadLiner,Brazil,Jun-08,73
RoadLiner,Brazil,Jul-08,72
RoadLiner,Brazil,Aug-08,66
RoadLiner,Brazil,Sep-08,70
RoadLiner,Brazil,Oct-08,62
RoadLiner,Brazil,Nov-08,61
RoadLiner,Brazil,Dec-08,67
RoadLiner,Argentina,Jan-07,62
RoadLiner,Argentina,Feb-07,61
RoadLiner,Argentina,Mar-07,63
RoadLiner,Argentina,Apr-07,58
RoadLiner,Argentina,May-07,58
RoadLiner,Argentina,Jun-07,61
RoadLiner,Argentina,Jul-07,51
RoadLiner,Argentina,Aug-07,53
RoadLiner,Argentina,Sep-07,50
RoadLiner,Argentina,Oct-07,49
RoadLiner,Argentina,Nov-07,49
RoadLiner,Argentina,Dec-07,46
RoadLiner,Argentina,Jan-08,46
RoadLiner,Argentina,Feb-08,54
RoadLiner,Argentina,Mar-08,46
RoadLiner,Argentina,Apr-08,50
RoadLiner,Argentina,May-08,43
RoadLiner,Argentina,Jun-08,43
RoadLiner,Argentina,Jul-08,40
RoadLiner,Argentina,Aug-08,42
RoadLiner,Argentina,Sep-08,45
RoadLiner,Argentina,Oct-08,45
RoadLiner,Argentina,Nov-08,35
RoadLiner,Argentina,Dec-08,39
RoadLiner,UK,Jan-07,38
RoadLiner,UK,Feb-07,44
RoadLiner,UK,Mar-07,37
RoadLiner,UK,Apr-07,45
RoadLiner,UK,May-07,36
RoadLiner,UK,Jun-07,36
RoadLiner,UK,Jul-07,37
RoadLiner,UK,Aug-07,37
RoadLiner,UK,Sep-07,35
RoadLiner,UK,Oct-07,37
RoadLiner,UK,Nov-07,29
RoadLiner,UK,Dec-07,29
RoadLiner,UK,Jan-08,33
RoadLiner,UK,Feb-08,34
RoadLiner,UK,Mar-08,33
RoadLiner,UK,Apr-08,37
RoadLiner,UK,May-08,35
RoadLiner,UK,Jun-08,38
RoadLiner,UK,Jul-08,28
RoadLiner,UK,Aug-08,30
RoadLiner,UK,Sep-08,31
RoadLiner,UK,Oct-08,24
RoadLiner,UK,Nov-08,28
RoadLiner,UK,Dec-08,25
RoadLiner,France,Jan-07,53
RoadLiner,France,Feb-07,55
RoadLiner,France,Mar-07,58
RoadLiner,France,Apr-07,60
RoadLiner,France,May-07,51
RoadLiner,France,Jun-07,56
RoadLiner,France,Jul-07,47
RoadLiner,France,Aug-07,50
RoadLiner,France,Sep-07,51
RoadLiner,France,Oct-07,49
RoadLiner,France,Nov-07,49
RoadLiner,France,Dec-07,40
RoadLiner,France,Jan-08,44
RoadLiner,France,Feb-08,44
RoadLiner,France,Mar-08,46
RoadLiner,France,Apr-08,49
RoadLiner,France,May-08,49
RoadLiner,France,Jun-08,49
RoadLiner,France,Jul-08,44
RoadLiner,France,Aug-08,42
RoadLiner,France,Sep-08,42
RoadLiner,France,Oct-08,40
RoadLiner,France,Nov-08,32
RoadLiner,France,Dec-08,36
RoadLiner,Germany,Jan-07,64
RoadLiner,Germany,Feb-07,67
RoadLiner,Germany,Mar-07,69
RoadLiner,Germany,Apr-07,66
RoadLiner,Germany,May-07,64
RoadLiner,Germany,Jun-07,66
RoadLiner,Germany,Jul-07,60
RoadLiner,Germany,Aug-07,53
RoadLiner,Germany,Sep-07,58
RoadLiner,Germany,Oct-07,50
RoadLiner,Germany,Nov-07,57
RoadLiner,Germany,Dec-07,50
RoadLiner,Germany,Jan-08,60
RoadLiner,Germany,Feb-08,60
RoadLiner,Germany,Mar-08,60
RoadLiner,Germany,Apr-08,53
RoadLiner,Germany,May-08,54
RoadLiner,Germany,Jun-08,55
RoadLiner,Germany,Jul-08,50
RoadLiner,Germany,Aug-08,51
RoadLiner,Germany,Sep-08,49
RoadLiner,Germany,Oct-08,42
RoadLiner,Germany,Nov-08,44
RoadLiner,Germany,Dec-08,44
RoadLiner,Spain,Jan-07,81
RoadLiner,Spain,Feb-07,72
RoadLiner,Spain,Mar-07,76
RoadLiner,Spain,Apr-07,75
RoadLiner,Spain,May-07,72
RoadLiner,Spain,Jun-07,71
RoadLiner,Spain,Jul-07,65
RoadLiner,Spain,Aug-07,68
RoadLiner,Spain,Sep-07,65
RoadLiner,Spain,Oct-07,61
RoadLiner,Spain,Nov-07,58
RoadLiner,Spain,Dec-07,56
RoadLiner,Spain,Jan-08,69
RoadLiner,Spain,Feb-08,65
RoadLiner,Spain,Mar-08,60
RoadLiner,Spain,Apr-08,67
RoadLiner,Spain,May-08,58
RoadLiner,Spain,Jun-08,66
RoadLiner,Spain,Jul-08,51
RoadLiner,Spain,Aug-08,54
RoadLiner,Spain,Sep-08,49
RoadLiner,Spain,Oct-08,51
RoadLiner,Spain,Nov-08,45
RoadLiner,Spain,Dec-08,44
RoadLiner,Italy,Jan-07,43
RoadLiner,Italy,Feb-07,45
RoadLiner,Italy,Mar-07,45
RoadLiner,Italy,Apr-07,39
RoadLiner,Italy,May-07,43
RoadLiner,Italy,Jun-07,38
RoadLiner,Italy,Jul-07,37
RoadLiner,Italy,Aug-07,37
RoadLiner,Italy,Sep-07,37
RoadLiner,Italy,Oct-07,34
RoadLiner,Italy,Nov-07,38
RoadLiner,Italy,Dec-07,30
RoadLiner,Italy,Jan-08,36
RoadLiner,Italy,Feb-08,32
RoadLiner,Italy,Mar-08,40
RoadLiner,Italy,Apr-08,41
RoadLiner,Italy,May-08,34
RoadLiner,Italy,Jun-08,37
RoadLiner,Italy,Jul-08,35
RoadLiner,Italy,Aug-08,31
RoadLiner,Italy,Sep-08,29
RoadLiner,Italy,Oct-08,26
RoadLiner,Italy,Nov-08,28
RoadLiner,Italy,Dec-08,30
RoadLiner,China,Jan-07,64
RoadLiner,China,Feb-07,60
RoadLiner,China,Mar-07,64
RoadLiner,China,Apr-07,58
RoadLiner,China,May-07,61
RoadLiner,China,Jun-07,59
RoadLiner,China,Jul-07,59
RoadLiner,China,Aug-07,56
RoadLiner,China,Sep-07,55
RoadLiner,China,Oct-07,56
RoadLiner,China,Nov-07,53
RoadLiner,China,Dec-07,58
RoadLiner,China,Jan-08,56
RoadLiner,China,Feb-08,55
RoadLiner,China,Mar-08,49
RoadLiner,China,Apr-08,53
RoadLiner,China,May-08,48
RoadLiner,China,Jun-08,48
RoadLiner,China,Jul-08,43
RoadLiner,China,Aug-08,49
RoadLiner,China,Sep-08,50
RoadLiner,China,Oct-08,48
RoadLiner,China,Nov-08,41
RoadLiner,China,Dec-08,43
RoadLiner,Japan,Jan-07,28
RoadLiner,Japan,Feb-07,24
RoadLiner,Japan,Mar-07,22
RoadLiner,Japan,Apr-07,31
RoadLiner,Japan,May-07,27
RoadLiner,Japan,Jun-07,30
RoadLiner,Japan,Jul-07,25
RoadLiner,Japan,Aug-07,27
RoadLiner,Japan,Sep-07,21
RoadLiner,Japan,Oct-07,27
RoadLiner,Japan,Nov-07,24
RoadLiner,Japan,Dec-07,24
RoadLiner,Japan,Jan-08,24
RoadLiner,Japan,Feb-08,26
RoadLiner,Japan,Mar-08,22
RoadLiner,Japan,Apr-08,18
RoadLiner,Japan,May-08,26
RoadLiner,Japan,Jun-08,25
RoadLiner,Japan,Jul-08,18
RoadLiner,Japan,Aug-08,22
RoadLiner,Japan,Sep-08,22
RoadLiner,Japan,Oct-08,17
RoadLiner,Japan,Nov-08,24
RoadLiner,Japan,Dec-08,15
Victory,US,Jan-07,97
Victory,US,Feb-07,100
Victory,US,Mar-07,95
Victory,US,Apr-07,103
Victory,US,May-07,102
Victory,US,Jun-07,106
Victory,US,Jul-07,95
Victory,US,Aug-07,97
Victory,US,Sep-07,98
Victory,US,Oct-07,103
Victory,US,Nov-07,101
Victory,US,Dec-07,104
Victory,US,Jan-08,110
Victory,US,Feb-08,108
Victory,US,Mar-08,112
Victory,US,Apr-08,113
Victory,US,May-08,110
Victory,US,Jun-08,116
Victory,US,Jul-08,105
Victory,US,Aug-08,114
Victory,US,Sep-08,113
Victory,US,Oct-08,112
Victory,US,Nov-08,113
Victory,US,Dec-08,110
Victory,Canada,Jan-07,86
Victory,Canada,Feb-07,87
Victory,Canada,Mar-07,87
Victory,Canada,Apr-07,90
Victory,Canada,May-07,94
Victory,Canada,Jun-07,88
Victory,Canada,Jul-07,92
Victory,Canada,Aug-07,92
Victory,Canada,Sep-07,84
Victory,Canada,Oct-07,92
Victory,Canada,Nov-07,91
Victory,Canada,Dec-07,87
Victory,Canada,Jan-08,100
Victory,Canada,Feb-08,102
Victory,Canada,Mar-08,94
Victory,Canada,Apr-08,96
Victory,Canada,May-08,99
Victory,Canada,Jun-08,101
Victory,Canada,Jul-08,98
Victory,Canada,Aug-08,94
Victory,Canada,Sep-08,101
Victory,Canada,Oct-08,98
Victory,Canada,Nov-08,98
Victory,Canada,Dec-08,101
Victory,Brazil,Jan-07,73
Victory,Brazil,Feb-07,65
Victory,Brazil,Mar-07,69
Victory,Brazil,Apr-07,67
Victory,Brazil,May-07,73
Victory,Brazil,Jun-07,75
Victory,Brazil,Jul-07,71
Victory,Brazil,Aug-07,73
Victory,Brazil,Sep-07,72
Victory,Brazil,Oct-07,74
Victory,Brazil,Nov-07,71
Victory,Brazil,Dec-07,71
Victory,Brazil,Jan-08,79
Victory,Brazil,Feb-08,75
Victory,Brazil,Mar-08,78
Victory,Brazil,Apr-08,82
Victory,Brazil,May-08,82
Victory,Brazil,Jun-08,75
Victory,Brazil,Jul-08,81
Victory,Brazil,Aug-08,76
Victory,Brazil,Sep-08,77
Victory,Brazil,Oct-08,79
Victory,Brazil,Nov-08,82
Victory,Brazil,Dec-08,75
Victory,Argentina,Jan-07,30
Victory,Argentina,Feb-07,22
Victory,Argentina,Mar-07,21
Victory,Argentina,Apr-07,23
Victory,Argentina,May-07,27
Victory,Argentina,Jun-07,30
Victory,Argentina,Jul-07,27
Victory,Argentina,Aug-07,30
Victory,Argentina,Sep-07,22
Victory,Argentina,Oct-07,27
Victory,Argentina,Nov-07,30
Victory,Argentina,Dec-07,24
Victory,Argentina,Jan-08,25
Victory,Argentina,Feb-08,31
Victory,Argentina,Mar-08,30
Victory,Argentina,Apr-08,27
Victory,Argentina,May-08,28
Victory,Argentina,Jun-08,31
Victory,Argentina,Jul-08,30
Victory,Argentina,Aug-08,32
Victory,Argentina,Sep-08,25
Victory,Argentina,Oct-08,26
Victory,Argentina,Nov-08,29
Victory,Argentina,Dec-08,31
Victory,UK,Jan-07,36
Victory,UK,Feb-07,42
Victory,UK,Mar-07,38
Victory,UK,Apr-07,38
Victory,UK,May-07,41
Victory,UK,Jun-07,46
Victory,UK,Jul-07,40
Victory,UK,Aug-07,36
Victory,UK,Sep-07,35
Victory,UK,Oct-07,37
Victory,UK,Nov-07,37
Victory,UK,Dec-07,43
Victory,UK,Jan-08,39
Victory,UK,Feb-08,42
Victory,UK,Mar-08,42
Victory,UK,Apr-08,43
Victory,UK,May-08,44
Victory,UK,Jun-08,53
Victory,UK,Jul-08,41
Victory,UK,Aug-08,45
Victory,UK,Sep-08,44
Victory,UK,Oct-08,42
Victory,UK,Nov-08,47
Victory,UK,Dec-08,40
Victory,France,Jan-07,47
Victory,France,Feb-07,53
Victory,France,Mar-07,52
Victory,France,Apr-07,49
Victory,France,May-07,56
Victory,France,Jun-07,53
Victory,France,Jul-07,44
Victory,France,Aug-07,53
Victory,France,Sep-07,47
Victory,France,Oct-07,47
Victory,France,Nov-07,46
Victory,France,Dec-07,55
Victory,France,Jan-08,52
Victory,France,Feb-08,60
Victory,France,Mar-08,54
Victory,France,Apr-08,55
Victory,France,May-08,57
Victory,France,Jun-08,57
Victory,France,Jul-08,49
Victory,France,Aug-08,51
Victory,France,Sep-08,51
Victory,France,Oct-08,55
Victory,France,Nov-08,60
Victory,France,Dec-08,60
Victory,Germany,Jan-07,75
Victory,Germany,Feb-07,83
Victory,Germany,Mar-07,77
Victory,Germany,Apr-07,87
Victory,Germany,May-07,87
Victory,Germany,Jun-07,90
Victory,Germany,Jul-07,78
Victory,Germany,Aug-07,79
Victory,Germany,Sep-07,79
Victory,Germany,Oct-07,82
Victory,Germany,Nov-07,74
Victory,Germany,Dec-07,75
Victory,Germany,Jan-08,93
Victory,Germany,Feb-08,93
Victory,Germany,Mar-08,90
Victory,Germany,Apr-08,99
Victory,Germany,May-08,95
Victory,Germany,Jun-08,94
Victory,Germany,Jul-08,84
Victory,Germany,Aug-08,87
Victory,Germany,Sep-08,88
Victory,Germany,Oct-08,90
Victory,Germany,Nov-08,91
Victory,Germany,Dec-08,89
Victory,Spain,Jan-07,38
Victory,Spain,Feb-07,40
Victory,Spain,Mar-07,43
Victory,Spain,Apr-07,49
Victory,Spain,May-07,45
Victory,Spain,Jun-07,48
Victory,Spain,Jul-07,41
Victory,Spain,Aug-07,37
Victory,Spain,Sep-07,44
Victory,Spain,Oct-07,44
Victory,Spain,Nov-07,43
Victory,Spain,Dec-07,46
Victory,Spain,Jan-08,52
Victory,Spain,Feb-08,45
Victory,Spain,Mar-08,46
Victory,Spain,Apr-08,48
Victory,Spain,May-08,48
Victory,Spain,Jun-08,52
Victory,Spain,Jul-08,48
Victory,Spain,Aug-08,49
Victory,Spain,Sep-08,50
Victory,Spain,Oct-08,50
Victory,Spain,Nov-08,53
Victory,Spain,Dec-08,53
Victory,Italy,Jan-07,87
Victory,Italy,Feb-07,81
Victory,Italy,Mar-07,88
Victory,Italy,Apr-07,92
Victory,Italy,May-07,88
Victory,Italy,Jun-07,88
Victory,Italy,Jul-07,79
Victory,Italy,Aug-07,86
Victory,Italy,Sep-07,80
Victory,Italy,Oct-07,83
Victory,Italy,Nov-07,85
Victory,Italy,Dec-07,85
Victory,Italy,Jan-08,96
Victory,Italy,Feb-08,98
Victory,Italy,Mar-08,95
Victory,Italy,Apr-08,102
Victory,Italy,May-08,102
Victory,Italy,Jun-08,101
Victory,Italy,Jul-08,97
Victory,Italy,Aug-08,91
Victory,Italy,Sep-08,90
Victory,Italy,Oct-08,92
Victory,Italy,Nov-08,99
Victory,Italy,Dec-08,97
Victory,China,Jan-07,81
Victory,China,Feb-07,74
Victory,China,Mar-07,77
Victory,China,Apr-07,77
Victory,China,May-07,81
Victory,China,Jun-07,80
Victory,China,Jul-07,80
Victory,China,Aug-07,87
Victory,China,Sep-07,80
Victory,China,Oct-07,81
Victory,China,Nov-07,83
Victory,China,Dec-07,86
Victory,China,Jan-08,85
Victory,China,Feb-08,85
Victory,China,Mar-08,90
Victory,China,Apr-08,85
Victory,China,May-08,90
Victory,China,Jun-08,89
Victory,China,Jul-08,85
Victory,China,Aug-08,90
Victory,China,Sep-08,88
Victory,China,Oct-08,89
Victory,China,Nov-08,91
Victory,China,Dec-08,98
Victory,Japan,Jan-07,13
Victory,Japan,Feb-07,10
Victory,Japan,Mar-07,18
Victory,Japan,Apr-07,15
Victory,Japan,May-07,16
Victory,Japan,Jun-07,17
Victory,Japan,Jul-07,13
Victory,Japan,Aug-07,19
Victory,Japan,Sep-07,19
Victory,Japan,Oct-07,14
Victory,Japan,Nov-07,16
Victory,Japan,Dec-07,17
Victory,Japan,Jan-08,12
Victory,Japan,Feb-08,15
Victory,Japan,Mar-08,19
Victory,Japan,Apr-08,18
Victory,Japan,May-08,14
Victory,Japan,Jun-08,17
Victory,Japan,Jul-08,18
Victory,Japan,Aug-08,12
Victory,Japan,Sep-08,11
Victory,Japan,Oct-08,13
Victory,Japan,Nov-08,12
Victory,Japan,Dec-08,11
Boulevard,US,Jan-07,84
Boulevard,US,Feb-07,92
Boulevard,US,Mar-07,93
Boulevard,US,Apr-07,88
Boulevard,US,May-07,89
Boulevard,US,Jun-07,96
Boulevard,US,Jul-07,87
Boulevard,US,Aug-07,88
Boulevard,US,Sep-07,91
Boulevard,US,Oct-07,88
Boulevard,US,Nov-07,96
Boulevard,US,Dec-07,94
Boulevard,US,Jan-08,95
Boulevard,US,Feb-08,100
Boulevard,US,Mar-08,100
Boulevard,US,Apr-08,105
Boulevard,US,May-08,106
Boulevard,US,Jun-08,100
Boulevard,US,Jul-08,97
Boulevard,US,Aug-08,99
Boulevard,US,Sep-08,99
Boulevard,US,Oct-08,102
Boulevard,US,Nov-08,105
Boulevard,US,Dec-08,102
Boulevard,Canada,Jan-07,50
Boulevard,Canada,Feb-07,54
Boulevard,Canada,Mar-07,53
Boulevard,Canada,Apr-07,48
Boulevard,Canada,May-07,54
Boulevard,Canada,Jun-07,53
Boulevard,Canada,Jul-07,47
Boulevard,Canada,Aug-07,48
Boulevard,Canada,Sep-07,48
Boulevard,Canada,Oct-07,53
Boulevard,Canada,Nov-07,48
Boulevard,Canada,Dec-07,53
Boulevard,Canada,Jan-08,54
Boulevard,Canada,Feb-08,54
Boulevard,Canada,Mar-08,52
Boulevard,Canada,Apr-08,58
Boulevard,Canada,May-08,56
Boulevard,Canada,Jun-08,59
Boulevard,Canada,Jul-08,51
Boulevard,Canada,Aug-08,57
Boulevard,Canada,Sep-08,60
Boulevard,Canada,Oct-08,56
Boulevard,Canada,Nov-08,58
Boulevard,Canada,Dec-08,53
Boulevard,Brazil,Jan-07,10
Boulevard,Brazil,Feb-07,5
Boulevard,Brazil,Mar-07,9
Boulevard,Brazil,Apr-07,4
Boulevard,Brazil,May-07,13
Boulevard,Brazil,Jun-07,13
Boulevard,Brazil,Jul-07,12
Boulevard,Brazil,Aug-07,12
Boulevard,Brazil,Sep-07,6
Boulevard,Brazil,Oct-07,13
Boulevard,Brazil,Nov-07,11
Boulevard,Brazil,Dec-07,6
Boulevard,Brazil,Jan-08,7
Boulevard,Brazil,Feb-08,5
Boulevard,Brazil,Mar-08,14
Boulevard,Brazil,Apr-08,12
Boulevard,Brazil,May-08,9
Boulevard,Brazil,Jun-08,8
Boulevard,Brazil,Jul-08,10
Boulevard,Brazil,Aug-08,14
Boulevard,Brazil,Sep-08,10
Boulevard,Brazil,Oct-08,12
Boulevard,Brazil,Nov-08,9
Boulevard,Brazil,Dec-08,10
Boulevard,Argentina,Jan-07,37
Boulevard,Argentina,Feb-07,37
Boulevard,Argentina,Mar-07,39
Boulevard,Argentina,Apr-07,39
Boulevard,Argentina,May-07,44
Boulevard,Argentina,Jun-07,40
Boulevard,Argentina,Jul-07,38
Boulevard,Argentina,Aug-07,42
Boulevard,Argentina,Sep-07,38
Boulevard,Argentina,Oct-07,38
Boulevard,Argentina,Nov-07,40
Boulevard,Argentina,Dec-07,36
Boulevard,Argentina,Jan-08,42
Boulevard,Argentina,Feb-08,44
Boulevard,Argentina,Mar-08,38
Boulevard,Argentina,Apr-08,40
Boulevard,Argentina,May-08,41
Boulevard,Argentina,Jun-08,41
Boulevard,Argentina,Jul-08,42
Boulevard,Argentina,Aug-08,39
Boulevard,Argentina,Sep-08,41
Boulevard,Argentina,Oct-08,42
Boulevard,Argentina,Nov-08,44
Boulevard,Argentina,Dec-08,49
Boulevard,UK,Jan-07,38
Boulevard,UK,Feb-07,38
Boulevard,UK,Mar-07,40
Boulevard,UK,Apr-07,36
Boulevard,UK,May-07,39
Boulevard,UK,Jun-07,38
Boulevard,UK,Jul-07,37
Boulevard,UK,Aug-07,36
Boulevard,UK,Sep-07,37
Boulevard,UK,Oct-07,37
Boulevard,UK,Nov-07,36
Boulevard,UK,Dec-07,33
Boulevard,UK,Jan-08,43
Boulevard,UK,Feb-08,42
Boulevard,UK,Mar-08,42
Boulevard,UK,Apr-08,45
Boulevard,UK,May-08,39
Boulevard,UK,Jun-08,44
Boulevard,UK,Jul-08,35
Boulevard,UK,Aug-08,42
Boulevard,UK,Sep-08,38
Boulevard,UK,Oct-08,38
Boulevard,UK,Nov-08,42
Boulevard,UK,Dec-08,39
Boulevard,France,Jan-07,26
Boulevard,France,Feb-07,28
Boulevard,France,Mar-07,33
Boulevard,France,Apr-07,29
Boulevard,France,May-07,30
Boulevard,France,Jun-07,35
Boulevard,France,Jul-07,30
Boulevard,France,Aug-07,29
Boulevard,France,Sep-07,29
Boulevard,France,Oct-07,35
Boulevard,France,Nov-07,30
Boulevard,France,Dec-07,27
Boulevard,France,Jan-08,39
Boulevard,France,Feb-08,39
Boulevard,France,Mar-08,37
Boulevard,France,Apr-08,40
Boulevard,France,May-08,42
Boulevard,France,Jun-08,34
Boulevard,France,Jul-08,34
Boulevard,France,Aug-08,30
Boulevard,France,Sep-08,37
Boulevard,France,Oct-08,37
Boulevard,France,Nov-08,37
Boulevard,France,Dec-08,34
Boulevard,Germany,Jan-07,4
Boulevard,Germany,Feb-07,12
Boulevard,Germany,Mar-07,12
Boulevard,Germany,Apr-07,7
Boulevard,Germany,May-07,8
Boulevard,Germany,Jun-07,4
Boulevard,Germany,Jul-07,11
Boulevard,Germany,Aug-07,5
Boulevard,Germany,Sep-07,7
Boulevard,Germany,Oct-07,12
Boulevard,Germany,Nov-07,10
Boulevard,Germany,Dec-07,11
Boulevard,Germany,Jan-08,10
Boulevard,Germany,Feb-08,10
Boulevard,Germany,Mar-08,8
Boulevard,Germany,Apr-08,9
Boulevard,Germany,May-08,7
Boulevard,Germany,Jun-08,6
Boulevard,Germany,Jul-08,6
Boulevard,Germany,Aug-08,7
Boulevard,Germany,Sep-08,11
Boulevard,Germany,Oct-08,6
Boulevard,Germany,Nov-08,4
Boulevard,Germany,Dec-08,13
Boulevard,Spain,Jan-07,101
Boulevard,Spain,Feb-07,95
Boulevard,Spain,Mar-07,102
Boulevard,Spain,Apr-07,103
Boulevard,Spain,May-07,104
Boulevard,Spain,Jun-07,106
Boulevard,Spain,Jul-07,99
Boulevard,Spain,Aug-07,95
Boulevard,Spain,Sep-07,98
Boulevard,Spain,Oct-07,100
Boulevard,Spain,Nov-07,97
Boulevard,Spain,Dec-07,97
Boulevard,Spain,Jan-08,115
Boulevard,Spain,Feb-08,111
Boulevard,Spain,Mar-08,114
Boulevard,Spain,Apr-08,121
Boulevard,Spain,May-08,122
Boulevard,Spain,Jun-08,121
Boulevard,Spain,Jul-08,108
Boulevard,Spain,Aug-08,107
Boulevard,Spain,Sep-08,109
Boulevard,Spain,Oct-08,110
Boulevard,Spain,Nov-08,114
Boulevard,Spain,Dec-08,111
Boulevard,Italy,Jan-07,77
Boulevard,Italy,Feb-07,83
Boulevard,Italy,Mar-07,84
Boulevard,Italy,Apr-07,89
Boulevard,Italy,May-07,85
Boulevard,Italy,Jun-07,83
Boulevard,Italy,Jul-07,81
Boulevard,Italy,Aug-07,82
Boulevard,Italy,Sep-07,78
Boulevard,Italy,Oct-07,79
Boulevard,Italy,Nov-07,76
Boulevard,Italy,Dec-07,82
Boulevard,Italy,Jan-08,87
Boulevard,Italy,Feb-08,92
Boulevard,Italy,Mar-08,91
Boulevard,Italy,Apr-08,96
Boulevard,Italy,May-08,102
Boulevard,Italy,Jun-08,103
Boulevard,Italy,Jul-08,92
Boulevard,Italy,Aug-08,92
Boulevard,Italy,Sep-08,87
Boulevard,Italy,Oct-08,94
Boulevard,Italy,Nov-08,95
Boulevard,Italy,Dec-08,90
Boulevard,China,Jan-07,100
Boulevard,China,Feb-07,93
Boulevard,China,Mar-07,98
Boulevard,China,Apr-07,96
Boulevard,China,May-07,100
Boulevard,China,Jun-07,102
Boulevard,China,Jul-07,100
Boulevard,China,Aug-07,103
Boulevard,China,Sep-07,99
Boulevard,China,Oct-07,104
Boulevard,China,Nov-07,100
Boulevard,China,Dec-07,104
Boulevard,China,Jan-08,109
Boulevard,China,Feb-08,106
Boulevard,China,Mar-08,111
Boulevard,China,Apr-08,111
Boulevard,China,May-08,111
Boulevard,China,Jun-08,110
Boulevard,China,Jul-08,113
Boulevard,China,Aug-08,111
Boulevard,China,Sep-08,116
Boulevard,China,Oct-08,112
Boulevard,China,Nov-08,114
Boulevard,China,Dec-08,112
Boulevard,Japan,Jan-07,82
Boulevard,Japan,Feb-07,81
Boulevard,Japan,Mar-07,74
Boulevard,Japan,Apr-07,81
Boulevard,Japan,May-07,78
Boulevard,Japan,Jun-07,79
Boulevard,Japan,Jul-07,81
Boulevard,Japan,Aug-07,81
Boulevard,Japan,Sep-07,87
Boulevard,Japan,Oct-07,87
Boulevard,Japan,Nov-07,83
Boulevard,Japan,Dec-07,80
Boulevard,Japan,Jan-08,83
Boulevard,Japan,Feb-08,82
Boulevard,Japan,Mar-08,87
Boulevard,Japan,Apr-08,83
Boulevard,Japan,May-08,90
Boulevard,Japan,Jun-08,89
Boulevard,Japan,Jul-08,94
Boulevard,Japan,Aug-08,86
Boulevard,Japan,Sep-08,96
Boulevard,Japan,Oct-08,94
Boulevard,Japan,Nov-08,88
Boulevard,Japan,Dec-08,96
KingTwin,US,Jan-07,36
KingTwin,US,Feb-07,40
KingTwin,US,Mar-07,40
KingTwin,US,Apr-07,43
KingTwin,US,May-07,39
KingTwin,US,Jun-07,46
KingTwin,US,Jul-07,46
KingTwin,US,Aug-07,44
KingTwin,US,Sep-07,41
KingTwin,US,Oct-07,41
KingTwin,US,Nov-07,43
KingTwin,US,Dec-07,47
KingTwin,US,Jan-08,52
KingTwin,US,Feb-08,50
KingTwin,US,Mar-08,54
KingTwin,US,Apr-08,50
KingTwin,US,May-08,57
KingTwin,US,Jun-08,60
KingTwin,US,Jul-08,55
KingTwin,US,Aug-08,61
KingTwin,US,Sep-08,53
KingTwin,US,Oct-08,62
KingTwin,US,Nov-08,64
KingTwin,US,Dec-08,63
KingTwin,Canada,Jan-07,52
KingTwin,Canada,Feb-07,58
KingTwin,Canada,Mar-07,55
KingTwin,Canada,Apr-07,57
KingTwin,Canada,May-07,63
KingTwin,Canada,Jun-07,59
KingTwin,Canada,Jul-07,62
KingTwin,Canada,Aug-07,60
KingTwin,Canada,Sep-07,61
KingTwin,Canada,Oct-07,66
KingTwin,Canada,Nov-07,68
KingTwin,Canada,Dec-07,67
KingTwin,Canada,Jan-08,73
KingTwin,Canada,Feb-08,73
KingTwin,Canada,Mar-08,80
KingTwin,Canada,Apr-08,83
KingTwin,Canada,May-08,83
KingTwin,Canada,Jun-08,84
KingTwin,Canada,Jul-08,82
KingTwin,Canada,Aug-08,87
KingTwin,Canada,Sep-08,83
KingTwin,Canada,Oct-08,90
KingTwin,Canada,Nov-08,88
KingTwin,Canada,Dec-08,92
KingTwin,Brazil,Jan-07,22
KingTwin,Brazil,Feb-07,27
KingTwin,Brazil,Mar-07,29
KingTwin,Brazil,Apr-07,25
KingTwin,Brazil,May-07,25
KingTwin,Brazil,Jun-07,26
KingTwin,Brazil,Jul-07,30
KingTwin,Brazil,Aug-07,31
KingTwin,Brazil,Sep-07,29
KingTwin,Brazil,Oct-07,29
KingTwin,Brazil,Nov-07,25
KingTwin,Brazil,Dec-07,25
KingTwin,Brazil,Jan-08,33
KingTwin,Brazil,Feb-08,31
KingTwin,Brazil,Mar-08,35
KingTwin,Brazil,Apr-08,30
KingTwin,Brazil,May-08,39
KingTwin,Brazil,Jun-08,31
KingTwin,Brazil,Jul-08,37
KingTwin,Brazil,Aug-08,36
KingTwin,Brazil,Sep-08,34
