Product,Market,Month,Value
RoadLiner,Argentina,Sep-07,825
RoadLiner,Argentina,Oct-07,820
RoadLiner,Argentina,Nov-07,803
RoadLiner,Argentina,Dec-07,809
RoadLiner,Argentina,Jan-08,789
RoadLiner,Argentina,Feb-08,796
RoadLiner,Argentina,Mar-08,789
RoadLiner,Argentina,Apr-08,786
RoadLiner,Argentina,May-08,811
RoadLiner,Argentina,Jun-08,808
RoadLiner,Argentina,Jul-08,798
RoadLiner,Argentina,Aug-08,783
RoadLiner,Argentina,Sep-08,808
RoadLiner,Argentina,Oct-08,795
RoadLiner,Argentina,Nov-08,786
RoadLiner,Argentina,Dec-08,795
RoadLiner,UK,Jan-07,820
RoadLiner,UK,Feb-07,805
RoadLiner,UK,Mar-07,821
RoadLiner,UK,Apr-07,806
RoadLiner,UK,May-07,825
RoadLiner,UK,Jun-07,781
RoadLiner,UK,Jul-07,796
RoadLiner,UK,Aug-07,824
RoadLiner,UK,Sep-07,798
RoadLiner,UK,Oct-07,796
RoadLiner,UK,Nov-07,808
RoadLiner,UK,Dec-07,812
RoadLiner,UK,Jan-08,814
RoadLiner,UK,Feb-08,810
RoadLiner,UK,Mar-08,806
RoadLiner,UK,Apr-08,789
RoadLiner,UK,May-08,804
RoadLiner,UK,Jun-08,805
RoadLiner,UK,Jul-08,825
RoadLiner,UK,Aug-08,815
RoadLiner,UK,Sep-08,813
RoadLiner,UK,Oct-08,812
RoadLiner,UK,Nov-08,826
RoadLiner,UK,Dec-08,787
RoadLiner,France,Jan-07,803
RoadLiner,France,Feb-07,782
RoadLiner,France,Mar-07,816
RoadLiner,France,Apr-07,802
RoadLiner,France,May-07,826
RoadLiner,France,Jun-07,806
RoadLiner,France,Jul-07,788
RoadLiner,France,Aug-07,806
RoadLiner,France,Sep-07,789
RoadLiner,France,Oct-07,819
RoadLiner,France,Nov-07,794
RoadLiner,France,Dec-07,777
RoadLiner,France,Jan-08,786
RoadLiner,France,Feb-08,777
RoadLiner,France,Mar-08,805
RoadLiner,France,Apr-08,809
RoadLiner,France,May-08,782
RoadLiner,France,Jun-08,802
RoadLiner,France,Jul-08,818
RoadLiner,France,Aug-08,790
RoadLiner,France,Sep-08,777
RoadLiner,France,Oct-08,824
RoadLiner,France,Nov-08,816
RoadLiner,France,Dec-08,810
RoadLiner,Germany,Jan-07,820
RoadLiner,Germany,Feb-07,800
RoadLiner,Germany,Mar-07,826
RoadLiner,Germany,Apr-07,795
RoadLiner,Germany,May-07,785
RoadLiner,Germany,Jun-07,817
RoadLiner,Germany,Jul-07,777
RoadLiner,Germany,Aug-07,782
RoadLiner,Germany,Sep-07,795
RoadLiner,Germany,Oct-07,777
RoadLiner,Germany,Nov-07,790
RoadLiner,Germany,Dec-07,822
RoadLiner,Germany,Jan-08,809
RoadLiner,Germany,Feb-08,813
RoadLiner,Germany,Mar-08,800
RoadLiner,Germany,Apr-08,793
RoadLiner,Germany,May-08,808
RoadLiner,Germany,Jun-08,787
RoadLiner,Germany,Jul-08,795
RoadLiner,Germany,Aug-08,824
RoadLiner,Germany,Sep-08,798
RoadLiner,Germany,Oct-08,808
RoadLiner,Germany,Nov-08,815
RoadLiner,Germany,Dec-08,805
RoadLiner,Spain,Jan-07,807
RoadLiner,Spain,Feb-07,786
RoadLiner,Spain,Mar-07,800
RoadLiner,Spain,Apr-07,807
RoadLiner,Spain,May-07,803
RoadLiner,Spain,Jun-07,806
RoadLiner,Spain,Jul-07,823
RoadLiner,Spain,Aug-07,823
RoadLiner,Spain,Sep-07,804
RoadLiner,Spain,Oct-07,806
RoadLiner,Spain,Nov-07,817
RoadLiner,Spain,Dec-07,786
RoadLiner,Spain,Jan-08,801
RoadLiner,Spain,Feb-08,814
RoadLiner,Spain,Mar-08,803
RoadLiner,Spain,Apr-08,806
RoadLiner,Spain,May-08,779
RoadLiner,Spain,Jun-08,800
RoadLiner,Spain,Jul-08,793
RoadLiner,Spain,Aug-08,788
RoadLiner,Spain,Sep-08,778
RoadLiner,Spain,Oct-08,780
RoadLiner,Spain,Nov-08,778
RoadLiner,Spain,Dec-08,777
RoadLiner,Italy,Jan-07,788
RoadLiner,Italy,Feb-07,805
RoadLiner,Italy,Mar-07,780
RoadLiner,Italy,Apr-07,787
RoadLiner,Italy,May-07,793
RoadLiner,Italy,Jun-07,803
RoadLiner,Italy,Jul-07,783
RoadLiner,Italy,Aug-07,806
RoadLiner,Italy,Sep-07,783
RoadLiner,Italy,Oct-07,781
RoadLiner,Italy,Nov-07,787
RoadLiner,Italy,Dec-07,805
RoadLiner,Italy,Jan-08,798
RoadLiner,Italy,Feb-08,807
RoadLiner,Italy,Mar-08,806
RoadLiner,Italy,Apr-08,794
RoadLiner,Italy,May-08,791
RoadLiner,Italy,Jun-08,779
RoadLiner,Italy,Jul-08,783
RoadLiner,Italy,Aug-08,819
RoadLiner,Italy,Sep-08,795
RoadLiner,Italy,Oct-08,808
RoadLiner,Italy,Nov-08,825
RoadLiner,Italy,Dec-08,816
RoadLiner,China,Jan-07,795
RoadLiner,China,Feb-07,802
RoadLiner,China,Mar-07,786
RoadLiner,China,Apr-07,803
RoadLiner,China,May-07,820
RoadLiner,China,Jun-07,803
RoadLiner,China,Jul-07,820
RoadLiner,China,Aug-07,787
RoadLiner,China,Sep-07,810
RoadLiner,China,Oct-07,800
RoadLiner,China,Nov-07,817
RoadLiner,China,Dec-07,798
RoadLiner,China,Jan-08,821
RoadLiner,China,Feb-08,799
RoadLiner,China,Mar-08,809
RoadLiner,China,Apr-08,780
RoadLiner,China,May-08,787
RoadLiner,China,Jun-08,782
RoadLiner,China,Jul-08,808
RoadLiner,China,Aug-08,823
RoadLiner,China,Sep-08,780
RoadLiner,China,Oct-08,782
RoadLiner,China,Nov-08,815
RoadLiner,China,Dec-08,819
RoadLiner,Japan,Jan-07,799
RoadLiner,Japan,Feb-07,806
RoadLiner,Japan,Mar-07,803
RoadLiner,Japan,Apr-07,785
RoadLiner,Japan,May-07,778
RoadLiner,Japan,Jun-07,800
RoadLiner,Japan,Jul-07,806
RoadLiner,Japan,Aug-07,823
RoadLiner,Japan,Sep-07,798
RoadLiner,Japan,Oct-07,817
RoadLiner,Japan,Nov-07,801
RoadLiner,Japan,Dec-07,805
RoadLiner,Japan,Jan-08,814
RoadLiner,Japan,Feb-08,812
RoadLiner,Japan,Mar-08,815
RoadLiner,Japan,Apr-08,803
RoadLiner,Japan,May-08,794
RoadLiner,Japan,Jun-08,811
RoadLiner,Japan,Jul-08,777
RoadLiner,Japan,Aug-08,806
RoadLiner,Japan,Sep-08,778
RoadLiner,Japan,Oct-08,805
RoadLiner,Japan,Nov-08,777
RoadLiner,Japan,Dec-08,777
Victory,US,Jan-07,667
Victory,US,Feb-07,639
Victory,US,Mar-07,666
Victory,US,Apr-07,638
Victory,US,May-07,642
Victory,US,Jun-07,654
Victory,US,Jul-07,662
Victory,US,Aug-07,666
Victory,US,Sep-07,666
Victory,US,Oct-07,673
Victory,US,Nov-07,641
Victory,US,Dec-07,662
Victory,US,Jan-08,649
Victory,US,Feb-08,678
Victory,US,Mar-08,649
Victory,US,Apr-08,652
Victory,US,May-08,678
Victory,US,Jun-08,642
Victory,US,Jul-08,677
Victory,US,Aug-08,672
Victory,US,Sep-08,659
Victory,US,Oct-08,678
Victory,US,Nov-08,664
Victory,US,Dec-08,658
Victory,Canada,Jan-07,666
Victory,Canada,Feb-07,678
Victory,Canada,Mar-07,644
Victory,Canada,Apr-07,637
Victory,Canada,May-07,674
Victory,Canada,Jun-07,639
Victory,Canada,Jul-07,671
Victory,Canada,Aug-07,663
Victory,Canada,Sep-07,679
Victory,Canada,Oct-07,650
Victory,Canada,Nov-07,660
Victory,Canada,Dec-07,664
Victory,Canada,Jan-08,678
Victory,Canada,Feb-08,657
Victory,Canada,Mar-08,678
Victory,Canada,Apr-08,673
Victory,Canada,May-08,643
Victory,Canada,Jun-08,657
Victory,Canada,Jul-08,649
Victory,Canada,Aug-08,664
Victory,Canada,Sep-08,684
Victory,Canada,Oct-08,639
Victory,Canada,Nov-08,642
Victory,Canada,Dec-08,637
Victory,Brazil,Jan-07,658
Victory,Brazil,Feb-07,635
Victory,Brazil,Mar-07,638
Victory,Brazil,Apr-07,647
Victory,Brazil,May-07,673
Victory,Brazil,Jun-07,655
Victory,Brazil,Jul-07,657
Victory,Brazil,Aug-07,664
Victory,Brazil,Sep-07,682
Victory,Brazil,Oct-07,635
Victory,Brazil,Nov-07,648
Victory,Brazil,Dec-07,667
Victory,Brazil,Jan-08,661
Victory,Brazil,Feb-08,672
Victory,Brazil,Mar-08,683
Victory,Brazil,Apr-08,661
Victory,Brazil,May-08,675
Victory,Brazil,Jun-08,672
Victory,Brazil,Jul-08,659
Victory,Brazil,Aug-08,675
Victory,Brazil,Sep-08,661
Victory,Brazil,Oct-08,639
Victory,Brazil,Nov-08,639
Victory,Brazil,Dec-08,656
Victory,Argentina,Jan-07,652
Victory,Argentina,Feb-07,654
Victory,Argentina,Mar-07,667
Victory,Argentina,Apr-07,684
Victory,Argentina,May-07,636
Victory,Argentina,Jun-07,662
Victory,Argentina,Jul-07,651
Victory,Argentina,Aug-07,679
Victory,Argentina,Sep-07,656
Victory,Argentina,Oct-07,671
Victory,Argentina,Nov-07,682
Victory,Argentina,Dec-07,639
Victory,Argentina,Jan-08,659
Victory,Argentina,Feb-08,652
Victory,Argentina,Mar-08,643
Victory,Argentina,Apr-08,647
Victory,Argentina,May-08,683
Victory,Argentina,Jun-08,653
Victory,Argentina,Jul-08,641
Victory,Argentina,Aug-08,651
Victory,Argentina,Sep-08,682
Victory,Argentina,Oct-08,638
Victory,Argentina,Nov-08,666
Victory,Argentina,Dec-08,665
Victory,UK,Jan-07,671
Victory,UK,Feb-07,650
Victory,UK,Mar-07,636
Victory,UK,Apr-07,645
Victory,UK,May-07,679
Victory,UK,Jun-07,680
Victory,UK,Jul-07,653
Victory,UK,Aug-07,683
Victory,UK,Sep-07,654
Victory,UK,Oct-07,673
Victory,UK,Nov-07,666
Victory,UK,Dec-07,652
Victory,UK,Jan-08,674
Victory,UK,Feb-08,679
Victory,UK,Mar-08,674
Victory,UK,Apr-08,680
Victory,UK,May-08,670
Victory,UK,Jun-08,673
Victory,UK,Jul-08,659
Victory,UK,Aug-08,675
Victory,UK,Sep-08,637
Victory,UK,Oct-08,664
Victory,UK,Nov-08,635
Victory,UK,Dec-08,643
Victory,France,Jan-07,680
Victory,France,Feb-07,637
Victory,France,Mar-07,655
Victory,France,Apr-07,660
Victory,France,May-07,660
Victory,France,Jun-07,641
Victory,France,Jul-07,637
Victory,France,Aug-07,674
Victory,France,Sep-07,663
Victory,France,Oct-07,667
Victory,France,Nov-07,659
Victory,France,Dec-07,637
Victory,France,Jan-08,659
Victory,France,Feb-08,659
Victory,France,Mar-08,661
Victory,France,Apr-08,654
Victory,France,May-08,679
Victory,France,Jun-08,653
Victory,France,Jul-08,676
Victory,France,Aug-08,669
Victory,France,Sep-08,684
Victory,France,Oct-08,675
Victory,France,Nov-08,648
Victory,France,Dec-08,671
Victory,Germany,Jan-07,657
Victory,Germany,Feb-07,652
Victory,Germany,Mar-07,658
Victory,Germany,Apr-07,673
Victory,Germany,May-07,635
Victory,Germany,Jun-07,683
Victory,Germany,Jul-07,665
Victory,Germany,Aug-07,667
Victory,Germany,Sep-07,667
Victory,Germany,Oct-07,670
Victory,Germany,Nov-07,657
Victory,Germany,Dec-07,684
Victory,Germany,Jan-08,641
Victory,Germany,Feb-08,658
Victory,Germany,Mar-08,669
Victory,Germany,Apr-08,656
Victory,Germany,May-08,657
Victory,Germany,Jun-08,649
Victory,Germany,Jul-08,684
Victory,Germany,Aug-08,653
Victory,Germany,Sep-08,669
Victory,Germany,Oct-08,649
Victory,Germany,Nov-08,664
Victory,Germany,Dec-08,637
Victory,Spain,Jan-07,660
Victory,Spain,Feb-07,655
Victory,Spain,Mar-07,675
Victory,Spain,Apr-07,679
Victory,Spain,May-07,683
Victory,Spain,Jun-07,638
Victory,Spain,Jul-07,658
Victory,Spain,Aug-07,643
Victory,Spain,Sep-07,661
Victory,Spain,Oct-07,643
Victory,Spain,Nov-07,670
Victory,Spain,Dec-07,660
Victory,Spain,Jan-08,680
Victory,Spain,Feb-08,659
Victory,Spain,Mar-08,676
Victory,Spain,Apr-08,663
Victory,Spain,May-08,637
Victory,Spain,Jun-08,636
Victory,Spain,Jul-08,671
Victory,Spain,Aug-08,665
Victory,Spain,Sep-08,643
Victory,Spain,Oct-08,661
Victory,Spain,Nov-08,662
Victory,Spain,Dec-08,659
Victory,Italy,Jan-07,637
Victory,Italy,Feb-07,657
Victory,Italy,Mar-07,680
Victory,Italy,Apr-07,670
Victory,Italy,May-07,683
Victory,Italy,Jun-07,642
Victory,Italy,Jul-07,680
Victory,Italy,Aug-07,662
Victory,Italy,Sep-07,678
Victory,Italy,Oct-07,657
Victory,Italy,Nov-07,637
Victory,Italy,Dec-07,657
Victory,Italy,Jan-08,660
Victory,Italy,Feb-08,637
Victory,Italy,Mar-08,652
Victory,Italy,Apr-08,642
Victory,Italy,May-08,643
Victory,Italy,Jun-08,639
Victory,Italy,Jul-08,649
Victory,Italy,Aug-08,653
Victory,Italy,Sep-08,647
Victory,Italy,Oct-08,646
Victory,Italy,Nov-08,673
Victory,Italy,Dec-08,663
Victory,China,Jan-07,650
Victory,China,Feb-07,673
Victory,China,Mar-07,663
Victory,China,Apr-07,655
Victory,China,May-07,651
Victory,China,Jun-07,660
Victory,China,Jul-07,662
Victory,China,Aug-07,669
Victory,China,Sep-07,660
Victory,China,Oct-07,644
Victory,China,Nov-07,647
Victory,China,Dec-07,656
Victory,China,Jan-08,681
Victory,China,Feb-08,679
Victory,China,Mar-08,668
Victory,China,Apr-08,644
Victory,China,May-08,639
Victory,China,Jun-08,664
Victory,China,Jul-08,640
Victory,China,Aug-08,637
Victory,China,Sep-08,657
Victory,China,Oct-08,645
Victory,China,Nov-08,657
Victory,China,Dec-08,663
Victory,Japan,Jan-07,652
Victory,Japan,Feb-07,643
Victory,Japan,Mar-07,649
Victory,Japan,Apr-07,660
Victory,Japan,May-07,654
Victory,Japan,Jun-07,682
Victory,Japan,Jul-07,637
Victory,Japan,Aug-07,654
Victory,Japan,Sep-07,684
Victory,Japan,Oct-07,646
Victory,Japan,Nov-07,659
Victory,Japan,Dec-07,645
Victory,Japan,Jan-08,639
Victory,Japan,Feb-08,661
Victory,Japan,Mar-08,680
Victory,Japan,Apr-08,667
Victory,Japan,May-08,682
Victory,Japan,Jun-08,635
Victory,Japan,Jul-08,668
Victory,Japan,Aug-08,648
Victory,Japan,Sep-08,667
Victory,Japan,Oct-08,669
Victory,Japan,Nov-08,664
Victory,Japan,Dec-08,680
Boulevard,US,Jan-07,847
Boulevard,US,Feb-07,812
Boulevard,US,Mar-07,841
Boulevard,US,Apr-07,854
Boulevard,US,May-07,846
Boulevard,US,Jun-07,814
Boulevard,US,Jul-07,856
Boulevard,US,Aug-07,824
Boulevard,US,Sep-07,810
Boulevard,US,Oct-07,835
Boulevard,US,Nov-07,822
Boulevard,US,Dec-07,811
Boulevard,US,Jan-08,840
Boulevard,US,Feb-08,817
Boulevard,US,Mar-08,848
Boulevard,US,Apr-08,810
Boulevard,US,May-08,825
Boulevard,US,Jun-08,850
Boulevard,US,Jul-08,850
Boulevard,US,Aug-08,826
Boulevard,US,Sep-08,810
Boulevard,US,Oct-08,814
Boulevard,US,Nov-08,830
Boulevard,US,Dec-08,810
Boulevard,Canada,Jan-07,855
Boulevard,Canada,Feb-07,847
Boulevard,Canada,Mar-07,856
Boulevard,Canada,Apr-07,828
Boulevard,Canada,May-07,819
Boulevard,Canada,Jun-07,823
Boulevard,Canada,Jul-07,844
Boulevard,Canada,Aug-07,840
Boulevard,Canada,Sep-07,830
Boulevard,Canada,Oct-07,811
Boulevard,Canada,Nov-07,838
Boulevard,Canada,Dec-07,839
Boulevard,Canada,Jan-08,836
Boulevard,Canada,Feb-08,822
Boulevard,Canada,Mar-08,845
Boulevard,Canada,Apr-08,820
Boulevard,Canada,May-08,847
Boulevard,Canada,Jun-08,813
Boulevard,Canada,Jul-08,855
Boulevard,Canada,Aug-08,844
Boulevard,Canada,Sep-08,843
Boulevard,Canada,Oct-08,840
Boulevard,Canada,Nov-08,852
Boulevard,Canada,Dec-08,853
Boulevard,Brazil,Jan-07,831
Boulevard,Brazil,Feb-07,850
Boulevard,Brazil,Mar-07,840
Boulevard,Brazil,Apr-07,850
Boulevard,Brazil,May-07,832
Boulevard,Brazil,Jun-07,857
Boulevard,Brazil,Jul-07,842
Boulevard,Brazil,Aug-07,844
Boulevard,Brazil,Sep-07,845
Boulevard,Brazil,Oct-07,819
Boulevard,Brazil,Nov-07,812
Boulevard,Brazil,Dec-07,851
Boulevard,Brazil,Jan-08,817
Boulevard,Brazil,Feb-08,822
Boulevard,Brazil,Mar-08,815
Boulevard,Brazil,Apr-08,815
Boulevard,Brazil,May-08,818
Boulevard,Brazil,Jun-08,823
Boulevard,Brazil,Jul-08,856
Boulevard,Brazil,Aug-08,831
Boulevard,Brazil,Sep-08,858
Boulevard,Brazil,Oct-08,823
Boulevard,Brazil,Nov-08,846
Boulevard,Brazil,Dec-08,856
Boulevard,Argentina,Jan-07,849
Boulevard,Argentina,Feb-07,817
Boulevard,Argentina,Mar-07,825
Boulevard,Argentina,Apr-07,828
Boulevard,Argentina,May-07,827
Boulevard,Argentina,Jun-07,847
Boulevard,Argentina,Jul-07,821
Boulevard,Argentina,Aug-07,835
Boulevard,Argentina,Sep-07,829
Boulevard,Argentina,Oct-07,846
Boulevard,Argentina,Nov-07,814
Boulevard,Argentina,Dec-07,834
Boulevard,Argentina,Jan-08,832
Boulevard,Argentina,Feb-08,825
Boulevard,Argentina,Mar-08,852
Boulevard,Argentina,Apr-08,834
Boulevard,Argentina,May-08,847
Boulevard,Argentina,Jun-08,817
Boulevard,Argentina,Jul-08,829
Boulevard,Argentina,Aug-08,839
Boulevard,Argentina,Sep-08,824
Boulevard,Argentina,Oct-08,856
Boulevard,Argentina,Nov-08,827
Boulevard,Argentina,Dec-08,834
Boulevard,UK,Jan-07,816
Boulevard,UK,Feb-07,835
Boulevard,UK,Mar-07,844
Boulevard,UK,Apr-07,812
Boulevard,UK,May-07,856
Boulevard,UK,Jun-07,834
Boulevard,UK,Jul-07,829
Boulevard,UK,Aug-07,859
Boulevard,UK,Sep-07,857
Boulevard,UK,Oct-07,812
Boulevard,UK,Nov-07,831
Boulevard,UK,Dec-07,828
Boulevard,UK,Jan-08,850
Boulevard,UK,Feb-08,820
Boulevard,UK,Mar-08,851
Boulevard,UK,Apr-08,836
Boulevard,UK,May-08,824
Boulevard,UK,Jun-08,858
Boulevard,UK,Jul-08,837
Boulevard,UK,Aug-08,850
Boulevard,UK,Sep-08,827
Boulevard,UK,Oct-08,856
Boulevard,UK,Nov-08,854
Boulevard,UK,Dec-08,843
Boulevard,France,Jan-07,829
Boulevard,France,Feb-07,815
Boulevard,France,Mar-07,815
Boulevard,France,Apr-07,825
Boulevard,France,May-07,852
Boulevard,France,Jun-07,857
Boulevard,France,Jul-07,846
Boulevard,France,Aug-07,822
Boulevard,France,Sep-07,821
Boulevard,France,Oct-07,851
Boulevard,France,Nov-07,812
Boulevard,France,Dec-07,841
Boulevard,France,Jan-08,853
Boulevard,France,Feb-08,845
Boulevard,France,Mar-08,812
Boulevard,France,Apr-08,812
Boulevard,France,May-08,822
Boulevard,France,Jun-08,823
Boulevard,France,Jul-08,852
Boulevard,France,Aug-08,834
Boulevard,France,Sep-08,839
Boulevard,France,Oct-08,815
Boulevard,France,Nov-08,857
Boulevard,France,Dec-08,821
Boulevard,Germany,Jan-07,821
Boulevard,Germany,Feb-07,819
Boulevard,Germany,Mar-07,858
Boulevard,Germany,Apr-07,841
Boulevard,Germany,May-07,835
Boulevard,Germany,Jun-07,858
Boulevard,Germany,Jul-07,857
Boulevard,Germany,Aug-07,826
Boulevard,Germany,Sep-07,834
Boulevard,Germany,Oct-07,825
Boulevard,Germany,Nov-07,825
Boulevard,Germany,Dec-07,831
Boulevard,Germany,Jan-08,849
Boulevard,Germany,Feb-08,849
Boulevard,Germany,Mar-08,813
Boulevard,Germany,Apr-08,858
Boulevard,Germany,May-08,841
Boulevard,Germany,Jun-08,827
Boulevard,Germany,Jul-08,850
Boulevard,Germany,Aug-08,816
Boulevard,Germany,Sep-08,848
Boulevard,Germany,Oct-08,858
Boulevard,Germany,Nov-08,827
Boulevard,Germany,Dec-08,824
Boulevard,Spain,Jan-07,846
Boulevard,Spain,Feb-07,827
Boulevard,Spain,Mar-07,815
Boulevard,Spain,Apr-07,844
Boulevard,Spain,May-07,825
Boulevard,Spain,Jun-07,834
Boulevard,Spain,Jul-07,858
Boulevard,Spain,Aug-07,838
Boulevard,Spain,Sep-07,815
Boulevard,Spain,Oct-07,844
Boulevard,Spain,Nov-07,840
Boulevard,Spain,Dec-07,837
Boulevard,Spain,Jan-08,814
Boulevard,Spain,Feb-08,843
Boulevard,Spain,Mar-08,834
Boulevard,Spain,Apr-08,843
Boulevard,Spain,May-08,818
Boulevard,Spain,Jun-08,856
Boulevard,Spain,Jul-08,833
Boulevard,Spain,Aug-08,812
Boulevard,Spain,Sep-08,815
Boulevard,Spain,Oct-08,838
Boulevard,Spain,Nov-08,854
Boulevard,Spain,Dec-08,816
Boulevard,Italy,Jan-07,818
Boulevard,Italy,Feb-07,822
Boulevard,Italy,Mar-07,823
Boulevard,Italy,Apr-07,824
Boulevard,Italy,May-07,835
Boulevard,Italy,Jun-07,813
Boulevard,Italy,Jul-07,817
Boulevard,Italy,Aug-07,828
Boulevard,Italy,Sep-07,844
Boulevard,Italy,Oct-07,821
Boulevard,Italy,Nov-07,827
Boulevard,Italy,Dec-07,857
Boulevard,Italy,Jan-08,813
Boulevard,Italy,Feb-08,818
Boulevard,Italy,Mar-08,829
Boulevard,Italy,Apr-08,858
Boulevard,Italy,May-08,830
Boulevard,Italy,Jun-08,810
Boulevard,Italy,Jul-08,839
Boulevard,Italy,Aug-08,857
Boulevard,Italy,Sep-08,822
Boulevard,Italy,Oct-08,824
Boulevard,Italy,Nov-08,831
Boulevard,Italy,Dec-08,823
Boulevard,China,Jan-07,841
Boulevard,China,Feb-07,823
Boulevard,China,Mar-07,822
Boulevard,China,Apr-07,812
Boulevard,China,May-07,831
Boulevard,China,Jun-07,857
Boulevard,China,Jul-07,817
Boulevard,China,Aug-07,843
Boulevard,China,Sep-07,837
Boulevard,China,Oct-07,814
Boulevard,China,Nov-07,857
Boulevard,China,Dec-07,818
Boulevard,China,Jan-08,851
Boulevard,China,Feb-08,825
Boulevard,China,Mar-08,815
Boulevard,China,Apr-08,837
Boulevard,China,May-08,831
Boulevard,China,Jun-08,854
Boulevard,China,Jul-08,836
Boulevard,China,Aug-08,840
Boulevard,China,Sep-08,850
Boulevard,China,Oct-08,856
Boulevard,China,Nov-08,837
Boulevard,China,Dec-08,834
Boulevard,Japan,Jan-07,838
Boulevard,Japan,Feb-07,843
Boulevard,Japan,Mar-07,831
Boulevard,Japan,Apr-07,824
Boulevard,Japan,May-07,846
Boulevard,Japan,Jun-07,826
Boulevard,Japan,Jul-07,853
Boulevard,Japan,Aug-07,812
Boulevard,Japan,Sep-07,813
Boulevard,Japan,Oct-07,837
Boulevard,Japan,Nov-07,817
Boulevard,Japan,Dec-07,813
Boulevard,Japan,Jan-08,835
Boulevard,Japan,Feb-08,825
Boulevard,Japan,Mar-08,849
Boulevard,Japan,Apr-08,828
Boulevard,Japan,May-08,815
Boulevard,Japan,Jun-08,851
Boulevard,Japan,Jul-08,839
Boulevard,Japan,Aug-08,816
Boulevard,Japan,Sep-08,834
Boulevard,Japan,Oct-08,818
Boulevard,Japan,Nov-08,819
Boulevard,Japan,Dec-08,849
KingTwin,US,Jan-07,708
KingTwin,US,Feb-07,687
KingTwin,US,Mar-07,687
KingTwin,US,Apr-07,688
KingTwin,US,May-07,671
KingTwin,US,Jun-07,675
KingTwin,US,Jul-07,707
KingTwin,US,Aug-07,710
KingTwin,US,Sep-07,668
KingTwin,US,Oct-07,687
KingTwin,US,Nov-07,715
KingTwin,US,Dec-07,697
KingTwin,US,Jan-08,678
KingTwin,US,Feb-08,717
KingTwin,US,Mar-08,674
KingTwin,US,Apr-08,701
KingTwin,US,May-08,715
KingTwin,US,Jun-08,709
KingTwin,US,Jul-08,674
KingTwin,US,Aug-08,691
KingTwin,US,Sep-08,685
KingTwin,US,Oct-08,692
KingTwin,US,Nov-08,685
KingTwin,US,Dec-08,673
KingTwin,Canada,Jan-07,697
KingTwin,Canada,Feb-07,690
KingTwin,Canada,Mar-07,670
KingTwin,Canada,Apr-07,693
KingTwin,Canada,May-07,675
KingTwin,Canada,Jun-07,668
KingTwin,Canada,Jul-07,678
KingTwin,Canada,Aug-07,681
KingTwin,Canada,Sep-07,671
KingTwin,Canada,Oct-07,675
KingTwin,Canada,Nov-07,712
KingTwin,Canada,Dec-07,691
KingTwin,Canada,Jan-08,686
KingTwin,Canada,Feb-08,701
KingTwin,Canada,Mar-08,676
KingTwin,Canada,Apr-08,705
KingTwin,Canada,May-08,699
KingTwin,Canada,Jun-08,671
KingTwin,Canada,Jul-08,715
KingTwin,Canada,Aug-08,703
KingTwin,Canada,Sep-08,712
KingTwin,Canada,Oct-08,685
KingTwin,Canada,Nov-08,699
KingTwin,Canada,Dec-08,678
KingTwin,Brazil,Jan-07,677
KingTwin,Brazil,Feb-07,682
KingTwin,Brazil,Mar-07,690
KingTwin,Brazil,Apr-07,692
KingTwin,Brazil,May-07,716
KingTwin,Brazil,Jun-07,716
KingTwin,Brazil,Jul-07,669
KingTwin,Brazil,Aug-07,682
KingTwin,Brazil,Sep-07,671
KingTwin,Brazil,Oct-07,691
KingTwin,Brazil,Nov-07,714
KingTwin,Brazil,Dec-07,693
KingTwin,Brazil,Jan-08,691
KingTwin,Brazil,Feb-08,691
KingTwin,Brazil,Mar-08,704
KingTwin,Brazil,Apr-08,687
KingTwin,Brazil,May-08,714
KingTwin,Brazil,Jun-08,701
KingTwin,Brazil,Jul-08,700
KingTwin,Brazil,Aug-08,677
KingTwin,Brazil,Sep-08,717
KingTwin,Brazil,Oct-08,705
KingTwin,Brazil,Nov-08,679
KingTwin,Brazil,Dec-08,669
KingTwin,Argentina,Jan-07,695
KingTwin,Argentina,Feb-07,700
KingTwin,Argentina,Mar-07,705
KingTwin,Argentina,Apr-07,676
KingTwin,Argentina,May-07,694
KingTwin,Argentina,Jun-07,713
KingTwin,Argentina,Jul-07,696
KingTwin,Argentina,Aug-07,695
KingTwin,Argentina,Sep-07,696
KingTwin,Argentina,Oct-07,674
KingTwin,Argentina,Nov-07,690
KingTwin,Argentina,Dec-07,685
KingTwin,Argentina,Jan-08,706
KingTwin,Argentina,Feb-08,693
KingTwin,Argentina,Mar-08,690
KingTwin,Argentina,Apr-08,695
KingTwin,Argentina,May-08,669
KingTwin,Argentina,Jun-08,687
KingTwin,Argentina,Jul-08,695
KingTwin,Argentina,Aug-08,708
KingTwin,Argentina,Sep-08,706
KingTwin,Argentina,Oct-08,675
KingTwin,Argentina,Nov-08,681
KingTwin,Argentina,Dec-08,697
KingTwin,UK,Jan-07,694
KingTwin,UK,Feb-07,698
KingTwin,UK,Mar-07,679
KingTwin,UK,Apr-07,710
KingTwin,UK,May-07,696
KingTwin,UK,Jun-07,712
KingTwin,UK,Jul-07,714
KingTwin,UK,Aug-07,675
KingTwin,UK,Sep-07,669
KingTwin,UK,Oct-07,714
KingTwin,UK,Nov-07,683
KingTwin,UK,Dec-07,681
KingTwin,UK,Jan-08,701
KingTwin,UK,Feb-08,690
KingTwin,UK,Mar-08,671
